id,observed_on,time_observed_at,quality_grade,latitude,longitude,geoprivacy,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_class_name
24805114,5/8/19,2019-05-08 20:32:54 UTC,research,36.0225818027,-78.8980721869,,Lonicera japonica,Japanese honeysuckle,Plantae,77835,Plantae,Tracheophyta,Magnoliopsida
24805124,5/8/19,2019-05-08 20:33:10 UTC,research,36.0226343992,-78.8980886155,,Toxicodendron radicans,poison ivy,Plantae,58732,Plantae,Tracheophyta,Magnoliopsida
24805128,5/8/19,2019-05-08 20:33:29 UTC,research,36.0226960061,-78.8981798944,,Glechoma hederacea,ground-ivy,Plantae,55830,Plantae,Tracheophyta,Magnoliopsida
24805163,5/8/19,2019-05-08 20:39:02 UTC,research,36.0228001932,-78.8982393221,,Onoclea sensibilis,sensitive fern,Plantae,82576,Plantae,Tracheophyta,Polypodiopsida
24805191,5/8/19,2019-05-08 20:42:57 UTC,research,36.0230998462,-78.8983532321,,Microstegium vimineum,Japanese stiltgrass,Plantae,116710,Plantae,Tracheophyta,Liliopsida
24805233,5/8/19,2019-05-08 20:47:56 UTC,research,36.0231682007,-78.8982770406,,Acer negundo,boxelder,Plantae,47726,Plantae,Tracheophyta,Magnoliopsida
24805314,5/8/19,2019-05-08 20:55:02 UTC,research,36.023197244,-78.8984859177,,Castor canadensis,American Beaver,Mammalia,43794,Animalia,Chordata,Mammalia
24805345,5/8/19,2019-05-08 20:57:39 UTC,research,36.0233057896,-78.8985994925,,Rumex crispus,curled dock,Plantae,53197,Plantae,Tracheophyta,Magnoliopsida
24805354,5/8/19,2019-05-08 20:58:35 UTC,research,36.0232918756,-78.8986181003,,Potentilla indica,mock strawberry,Plantae,243824,Plantae,Tracheophyta,Magnoliopsida
24805363,5/8/19,2019-05-08 20:59:08 UTC,research,36.0233574221,-78.8986116462,,Dactylis glomerata,orchard grass,Plantae,52720,Plantae,Tracheophyta,Liliopsida
24805457,5/8/19,2019-05-08 21:10:46 UTC,research,36.0247533862,-78.8990273886,,Cornus florida,flowering dogwood,Plantae,54777,Plantae,Tracheophyta,Magnoliopsida
24805474,5/8/19,2019-05-08 21:11:19 UTC,research,36.0247912305,-78.8989528735,,Ligustrum sinense,Chinese privet,Plantae,128769,Plantae,Tracheophyta,Magnoliopsida
24805537,5/8/19,2019-05-08 21:17:48 UTC,research,36.0250965413,-78.8974717912,,Cercis canadensis,eastern redbud,Plantae,48502,Plantae,Tracheophyta,Magnoliopsida
24805541,5/8/19,2019-05-08 21:18:07 UTC,research,36.025004047,-78.8970996347,,Lonicera japonica,Japanese honeysuckle,Plantae,77835,Plantae,Tracheophyta,Magnoliopsida
24807884,5/8/19,2019-05-08 18:04:58 UTC,research,36.000330555,-78.91153,,Trifolium pratense,red clover,Plantae,51875,Plantae,Tracheophyta,Magnoliopsida
24818055,4/30/19,2019-04-30 21:11:52 UTC,research,36.005279541,-78.9108352661,,Kukulcania hibernalis,Southern House Spider,Arachnida,122357,Animalia,Arthropoda,Arachnida
24820046,5/8/19,2019-05-09 00:14:06 UTC,research,36.00304227,-78.89818939,,Asclepias syriaca,common milkweed,Plantae,47911,Plantae,Tracheophyta,Magnoliopsida
24836157,5/9/19,2019-05-09 14:16:39 UTC,research,35.9977378845,-78.9108886719,,Rumex crispus,curled dock,Plantae,53197,Plantae,Tracheophyta,Magnoliopsida
24837958,5/3/19,2019-05-03 15:53:49 UTC,research,36.02497039,-78.86719446,,Alliaria petiolata,garlic mustard,Plantae,56061,Plantae,Tracheophyta,Magnoliopsida
24837967,5/3/19,2019-05-03 16:41:06 UTC,research,36.02360534,-78.86849987,,Alliaria petiolata,garlic mustard,Plantae,56061,Plantae,Tracheophyta,Magnoliopsida
24838192,5/9/19,2019-05-09 15:00:21 UTC,research,36.02154808,-78.8704777,,Alliaria petiolata,garlic mustard,Plantae,56061,Plantae,Tracheophyta,Magnoliopsida
24839635,5/9/19,2019-05-09 15:21:04 UTC,research,36.0265021026,-78.8916590252,,Parthenocissus quinquefolia,Virginia creeper,Plantae,50278,Plantae,Tracheophyta,Magnoliopsida
24839643,5/9/19,2019-05-09 15:21:32 UTC,research,36.0265323613,-78.8916757052,,Plantago lanceolata,ribwort plantain,Plantae,53178,Plantae,Tracheophyta,Magnoliopsida
24839680,5/9/19,2019-05-09 15:26:10 UTC,research,36.0263498035,-78.8933352382,,Trifolium repens,white clover,Plantae,55745,Plantae,Tracheophyta,Magnoliopsida
24843054,5/9/19,2019-05-09 16:41:39 UTC,research,36.02118936,-78.870946,,Alliaria petiolata,garlic mustard,Plantae,56061,Plantae,Tracheophyta,Magnoliopsida
24890406,5/10/19,2019-05-10 15:31:36 UTC,research,36.05609077,-78.84101752,,Alliaria petiolata,garlic mustard,Plantae,56061,Plantae,Tracheophyta,Magnoliopsida
24891429,5/10/19,2019-05-10 16:05:01 UTC,research,36.05372823,-78.84480811,,Alliaria petiolata,garlic mustard,Plantae,56061,Plantae,Tracheophyta,Magnoliopsida
24900581,5/10/19,2019-05-10 21:18:30 UTC,research,36.0333869021,-78.9436114793,,Chrysopilus thoracicus,Golden-backed Snipe Fly,Insecta,61492,Animalia,Arthropoda,Insecta
24936281,5/11/19,2019-05-11 15:04:08 UTC,research,36.0001305555,-78.9012966667,,Ailanthus altissima,tree-of-heaven,Plantae,57278,Plantae,Tracheophyta,Magnoliopsida
24936822,5/11/19,2019-05-11 15:19:00 UTC,research,35.9998664856,-78.9013977051,,Morus alba,white mulberry,Plantae,56090,Plantae,Tracheophyta,Magnoliopsida
24941808,5/11/19,2019-05-11 16:38:25 UTC,research,36.001351808,-78.9025946778,,Arisaema triphyllum,Jack-in-the-pulpit,Plantae,50310,Plantae,Tracheophyta,Liliopsida
25021559,5/12/19,2019-05-12 21:03:16 UTC,research,36.02289023,-78.88120747,,Odontotaenius disjunctus,Horned Passalus Beetle,Insecta,122214,Animalia,Arthropoda,Insecta
25081239,5/13/19,2019-05-13 21:25:08 UTC,research,36.0285936809,-78.9028468543,,Allium canadense,Canadian Meadow garlic,Plantae,126641,Plantae,Tracheophyta,Liliopsida
25081262,5/13/19,2019-05-13 21:31:36 UTC,research,36.0306916293,-78.9027986583,,Hedera helix,common ivy,Plantae,55882,Plantae,Tracheophyta,Magnoliopsida
25081303,5/13/19,2019-05-13 21:35:43 UTC,research,36.0306054214,-78.9026359656,,Maianthemum racemosum,Solomon's plume,Plantae,51062,Plantae,Tracheophyta,Liliopsida
25081318,5/13/19,2019-05-13 21:36:30 UTC,research,36.0306825349,-78.9025280905,,Euonymus americanus,strawberry bush,Plantae,83150,Plantae,Tracheophyta,Magnoliopsida
25209624,5/16/19,2019-05-16 13:01:35 UTC,research,36.02185884,-78.87094642,,Alliaria petiolata,garlic mustard,Plantae,56061,Plantae,Tracheophyta,Magnoliopsida
25257464,5/17/19,2019-05-17 12:31:51 UTC,research,36.0253385253,-78.8507356076,,Lathyrus hirsutus,Hairy Vetchling,Plantae,61006,Plantae,Tracheophyta,Magnoliopsida
25261604,5/17/19,2019-05-17 14:16:21 UTC,research,36.0278205872,-78.9169845581,,Pantherophis alleghaniensis,Eastern Ratsnake,Reptilia,59644,Animalia,Chordata,Reptilia
25264343,5/17/19,2019-05-17 15:25:53 UTC,research,36.0317384871,-78.8981032,,Berberis bealei,leatherleaf mahonia,Plantae,277657,Plantae,Tracheophyta,Magnoliopsida
25306361,5/17/19,2019-05-17 19:49:14 UTC,research,36.00870555,-78.9200133333,,Stachys floridana,Florida Hedgenettle,Plantae,126483,Plantae,Tracheophyta,Magnoliopsida
25351934,5/15/19,2019-05-15 16:44:39 UTC,research,36.0283916667,-78.9003216667,,Orgyia leucostigma,White-marked Tussock Moth,Insecta,81665,Animalia,Arthropoda,Insecta
25459529,5/20/19,2019-05-20 19:22:33 UTC,research,35.9993133545,-78.9104919434,,Melilotus officinalis,Yellow Sweetclover,Plantae,57066,Plantae,Tracheophyta,Magnoliopsida
25463007,5/20/19,2019-05-20 18:47:27 UTC,research,36.0228374089,-78.896555733,,Carex lurida,sallow sedge,Plantae,82310,Plantae,Tracheophyta,Liliopsida
25463086,5/20/19,2019-05-20 19:13:07 UTC,research,36.023063385,-78.8964988199,,Acer rubrum,red maple,Plantae,48098,Plantae,Tracheophyta,Magnoliopsida
25463140,5/20/19,2019-05-20 19:45:12 UTC,research,36.0196868555,-78.8953371719,,Rumex crispus,curled dock,Plantae,53197,Plantae,Tracheophyta,Magnoliopsida
25463222,5/20/19,2019-05-20 19:52:22 UTC,research,36.0195368249,-78.893932365,,Cercis canadensis,eastern redbud,Plantae,48502,Plantae,Tracheophyta,Magnoliopsida
25480861,5/11/19,,research,36.014405,-78.9012833333,,Ardea herodias,Great Blue Heron,Aves,4956,Animalia,Chordata,Aves
25480862,5/11/19,,research,36.0043933333,-78.9010233333,,Sialia sialis,Eastern Bluebird,Aves,12942,Animalia,Chordata,Aves
25520024,5/18/19,2019-05-18 05:23:05 UTC,research,36.0057449341,-78.9060668945,,Tachycines asynamorus,Greenhouse Camel Cricket,Insecta,767707,Animalia,Arthropoda,Insecta
25602750,5/22/19,2019-05-22 19:12:15 UTC,research,36.0137671111,-78.9308922832,,Anolis carolinensis,Green Anole,Reptilia,36514,Animalia,Chordata,Reptilia
25626105,5/17/19,2019-05-17 13:56:53 UTC,research,36.05362006,-78.84848707,,Alliaria petiolata,garlic mustard,Plantae,56061,Plantae,Tracheophyta,Magnoliopsida
25702626,5/24/19,2019-05-24 23:16:54 UTC,research,36.0228902148,-78.8813473564,,Phytolacca americana,American pokeweed,Plantae,48599,Plantae,Tracheophyta,Magnoliopsida
25705291,5/17/19,2019-05-17 14:46:39 UTC,research,36.05395525,-78.84677667,,Alliaria petiolata,garlic mustard,Plantae,56061,Plantae,Tracheophyta,Magnoliopsida
25705360,5/17/19,2019-05-17 16:00:11 UTC,research,36.05449984,-78.84970118,,Alliaria petiolata,garlic mustard,Plantae,56061,Plantae,Tracheophyta,Magnoliopsida
25705420,5/23/19,2019-05-23 13:25:58 UTC,research,36.05940614,-78.83236751,,Alliaria petiolata,garlic mustard,Plantae,56061,Plantae,Tracheophyta,Magnoliopsida
25705501,5/23/19,2019-05-23 14:54:18 UTC,research,36.05815538,-78.83968813,,Alliaria petiolata,garlic mustard,Plantae,56061,Plantae,Tracheophyta,Magnoliopsida
25705584,5/23/19,2019-05-23 17:17:25 UTC,research,36.05457232,-78.84710209,,Alliaria petiolata,garlic mustard,Plantae,56061,Plantae,Tracheophyta,Magnoliopsida
25749544,5/25/19,2019-05-25 15:30:43 UTC,research,36.023125,-78.89653,,Arilus cristatus,Wheel Bug,Insecta,48957,Animalia,Arthropoda,Insecta
25817791,5/26/19,2019-05-26 14:16:31 UTC,research,36.05832455,-78.83707054,,Alliaria petiolata,garlic mustard,Plantae,56061,Plantae,Tracheophyta,Magnoliopsida
25817965,5/26/19,2019-05-26 14:57:12 UTC,research,36.05818817,-78.83834893,,Alliaria petiolata,garlic mustard,Plantae,56061,Plantae,Tracheophyta,Magnoliopsida
25890783,5/27/19,2019-05-27 13:45:58 UTC,research,36.0528467543,-78.8453806937,,Carex squarrosa,squarrose sedge,Plantae,128530,Plantae,Tracheophyta,Liliopsida
25893103,5/21/19,,research,36.0038283333,-78.90108,,Archilochus colubris,Ruby-throated Hummingbird,Aves,6432,Animalia,Chordata,Aves
25893104,5/27/19,,research,36.0326316667,-78.897085,,Melanerpes carolinus,Red-bellied Woodpecker,Aves,18205,Animalia,Chordata,Aves
25893105,5/27/19,,research,36.0319383333,-78.8970233333,,Perithemis tenera,Eastern Amberwing,Insecta,59776,Animalia,Arthropoda,Insecta
25893110,5/27/19,,research,36.0324866667,-78.8967183333,,Branta canadensis,Canada Goose,Aves,7089,Animalia,Chordata,Aves
25893113,5/27/19,,research,36.0312833333,-78.8957316667,,Thryothorus ludovicianus,Carolina Wren,Aves,7513,Animalia,Chordata,Aves
25893117,5/27/19,,research,36.03074,-78.89739,,Progomphus obscurus,Common Sanddragon,Insecta,110625,Animalia,Arthropoda,Insecta
25893119,5/27/19,,research,36.03071,-78.897435,,Perithemis tenera,Eastern Amberwing,Insecta,59776,Animalia,Arthropoda,Insecta
25893120,5/27/19,,research,36.0307166667,-78.897365,,Xylocopa virginica,Eastern Carpenter Bee,Insecta,51110,Animalia,Arthropoda,Insecta
25893125,5/27/19,,research,36.0301283333,-78.89815,,Toxostoma rufum,Brown Thrasher,Aves,14898,Animalia,Chordata,Aves
25893127,5/27/19,,research,36.0306283333,-78.8977983333,,Erythemis simplicicollis,Eastern Pondhawk,Insecta,61495,Animalia,Arthropoda,Insecta
26065913,5/30/19,2019-05-30 13:07:46 UTC,research,36.05454254,-78.84997411,,Alliaria petiolata,garlic mustard,Plantae,56061,Plantae,Tracheophyta,Magnoliopsida
26065968,5/30/19,2019-05-30 14:19:35 UTC,research,36.05496938,-78.8510986,,Alliaria petiolata,garlic mustard,Plantae,56061,Plantae,Tracheophyta,Magnoliopsida
26107995,5/29/19,2019-05-29 11:35:44 UTC,research,36.0275874702,-78.9055189219,,Papilio glaucus,Eastern Tiger Swallowtail,Insecta,60551,Animalia,Arthropoda,Insecta
26110525,5/31/19,2019-05-31 12:38:29 UTC,research,36.01776778,-78.89705092,,Alliaria petiolata,garlic mustard,Plantae,56061,Plantae,Tracheophyta,Magnoliopsida
26110834,5/31/19,2019-05-31 12:13:01 UTC,research,36.0252313,-78.8955503,,Lactuca canadensis,Canada wild lettuce,Plantae,53110,Plantae,Tracheophyta,Magnoliopsida
26111250,5/31/19,2019-05-31 13:03:45 UTC,research,36.017865,-78.89657938,,Alliaria petiolata,garlic mustard,Plantae,56061,Plantae,Tracheophyta,Magnoliopsida
26113284,5/31/19,2019-05-31 13:50:20 UTC,research,36.0176463,-78.89553801,,Alliaria petiolata,garlic mustard,Plantae,56061,Plantae,Tracheophyta,Magnoliopsida
26118087,5/31/19,2019-05-31 15:14:04 UTC,research,36.0166656,-78.89365883,,Acer palmatum,Japanese maple,Plantae,63512,Plantae,Tracheophyta,Magnoliopsida
26120445,5/31/19,2019-05-31 15:50:59 UTC,research,36.01634578,-78.89271208,,Alliaria petiolata,garlic mustard,Plantae,56061,Plantae,Tracheophyta,Magnoliopsida
26137174,5/31/19,2019-05-31 20:59:40 UTC,research,36.0001291617,-78.9075784734,,Ceratomia undulosa,Waved Sphinx,Insecta,82153,Animalia,Arthropoda,Insecta
26244411,6/2/19,2019-06-02 12:31:35 UTC,research,36.0275633151,-78.9056460095,,Camponotus castaneus,Chestnut Carpenter Ant,Insecta,129272,Animalia,Arthropoda,Insecta
26291078,6/1/19,,research,36.031635,-78.896265,,Stelgidopteryx serripennis,Northern Rough-winged Swallow,Aves,11970,Animalia,Chordata,Aves
26291079,6/1/19,,research,36.0315466667,-78.89642,,Sciurus carolinensis,Eastern Gray Squirrel,Mammalia,46017,Animalia,Chordata,Mammalia
26291081,6/1/19,,research,36.0317366667,-78.896895,,Branta canadensis,Canada Goose,Aves,7089,Animalia,Chordata,Aves
26291085,6/1/19,,research,36.0322533333,-78.896745,,Pachydiplax longipennis,Blue Dasher,Insecta,59774,Animalia,Arthropoda,Insecta
26291086,6/1/19,,research,36.0325866667,-78.89698,,Melanerpes carolinus,Red-bellied Woodpecker,Aves,18205,Animalia,Chordata,Aves
26291089,6/1/19,,research,36.0325616667,-78.8963966667,,Butorides virescens,Green Heron,Aves,5020,Animalia,Chordata,Aves
26291090,6/1/19,,research,36.0322666667,-78.8968433333,,Dumetella carolinensis,Gray Catbird,Aves,14995,Animalia,Chordata,Aves
26291091,6/1/19,,research,36.0322016667,-78.896765,,Quiscalus quiscula,Common Grackle,Aves,9602,Animalia,Chordata,Aves
26325932,6/3/19,2019-06-03 14:29:15 UTC,research,36.01634826,-78.88322331,,Alliaria petiolata,garlic mustard,Plantae,56061,Plantae,Tracheophyta,Magnoliopsida
26327004,6/3/19,2019-06-03 14:51:22 UTC,research,36.01671544,-78.8829006,,Alliaria petiolata,garlic mustard,Plantae,56061,Plantae,Tracheophyta,Magnoliopsida
26330106,6/3/19,2019-06-03 15:48:06 UTC,research,36.01919247,-78.87853497,,Alliaria petiolata,garlic mustard,Plantae,56061,Plantae,Tracheophyta,Magnoliopsida
26339502,6/3/19,2019-06-03 18:29:30 UTC,research,36.01719477,-78.88370281,,Saururus cernuus,lizard's tail,Plantae,60742,Plantae,Tracheophyta,Magnoliopsida
26348221,6/3/19,2019-06-03 17:36:49 UTC,research,36.003869162,-78.9015309793,,Vanessa virginiensis,American Lady,Insecta,48549,Animalia,Arthropoda,Insecta
26351169,6/3/19,2019-06-03 21:43:57 UTC,research,36.0048364755,-78.9060060774,,Chimaphila maculata,striped wintergreen,Plantae,82358,Plantae,Tracheophyta,Magnoliopsida
26360051,6/3/19,2019-06-04 00:00:29 UTC,research,36.026307391,-78.8969629259,,Storeria dekayi,Dekay's Brownsnake,Reptilia,28562,Animalia,Chordata,Reptilia
26489076,6/5/19,2019-06-05 13:04:33 UTC,research,36.0275628221,-78.9057131247,,Storeria dekayi,Dekay's Brownsnake,Reptilia,28562,Animalia,Chordata,Reptilia
26517836,6/6/19,2019-06-06 21:54:48 UTC,research,36.0019240994,-78.9079462365,,Bombus bimaculatus,Two-spotted Bumble Bee,Insecta,52779,Animalia,Arthropoda,Insecta
26523548,6/6/19,2019-06-06 19:01:18 UTC,research,35.997925,-78.9096133333,,Helenium amarum,Bitterweed,Plantae,77348,Plantae,Tracheophyta,Magnoliopsida
26628605,6/8/19,2019-06-08 20:16:51 UTC,research,36.0317206337,-78.8980135974,,Bipalium kewense,Shovel-headed Garden Worm,Animalia,64221,Animalia,Platyhelminthes,
26634103,6/8/19,2019-06-08 21:41:27 UTC,research,36.0226095049,-78.8973994554,,Popillia japonica,Japanese Beetle,Insecta,67760,Animalia,Arthropoda,Insecta
26642537,6/7/19,2019-06-07 21:12:07 UTC,research,36.0225078743,-78.8973982819,,Solanum carolinense,Carolina horsenettle,Plantae,52899,Plantae,Tracheophyta,Magnoliopsida
26642558,6/7/19,2019-06-07 21:12:47 UTC,research,36.0225228779,-78.8975920715,,Microstegium vimineum,Japanese stiltgrass,Plantae,116710,Plantae,Tracheophyta,Liliopsida
26642573,6/7/19,2019-06-07 21:17:49 UTC,research,36.0241016094,-78.9000170399,,Turdus migratorius,American Robin,Aves,12727,Animalia,Chordata,Aves
26642587,6/7/19,2019-06-07 21:18:14 UTC,research,36.0240993882,-78.9000845142,,Saururus cernuus,lizard's tail,Plantae,60742,Plantae,Tracheophyta,Magnoliopsida
26642603,6/7/19,2019-06-07 21:19:33 UTC,research,36.0246542283,-78.8993133792,,Acer negundo,boxelder,Plantae,47726,Plantae,Tracheophyta,Magnoliopsida
26684391,6/9/19,2019-06-09 16:43:54 UTC,research,36.0001804121,-78.9064364043,,Popillia japonica,Japanese Beetle,Insecta,67760,Animalia,Arthropoda,Insecta
26815531,6/11/19,2019-06-11 17:48:54 UTC,research,36.0316335038,-78.8964027633,,Albizia julibrissin,Persian silk tree,Plantae,47443,Plantae,Tracheophyta,Magnoliopsida
26817410,6/11/19,2019-06-11 18:20:00 UTC,research,36.032782998,-78.8954176382,,Chrysochus auratus,Dogbane Leaf Beetle,Insecta,84162,Animalia,Arthropoda,Insecta
26859536,6/12/19,2019-06-12 13:55:36 UTC,research,36.0084018867,-78.9098916909,,Actias luna,North American Luna Moth,Insecta,47916,Animalia,Arthropoda,Insecta
26867913,6/11/19,2019-06-11 17:48:12 UTC,research,36.0121923434,-78.8615150306,,Toxicodendron radicans,poison ivy,Plantae,58732,Plantae,Tracheophyta,Magnoliopsida
26875692,6/12/19,2019-06-12 19:07:46 UTC,research,35.9972610474,-78.9105758667,,Helenium amarum,Bitterweed,Plantae,77348,Plantae,Tracheophyta,Magnoliopsida
26881216,6/12/19,2019-06-12 20:41:00 UTC,research,36.0048267525,-78.9068254922,,Albizia julibrissin,Persian silk tree,Plantae,47443,Plantae,Tracheophyta,Magnoliopsida
26890232,6/12/19,2019-06-12 23:43:09 UTC,research,36.0055466323,-78.8972684462,,Danaus plexippus,Monarch,Insecta,48662,Animalia,Arthropoda,Insecta
26890433,6/12/19,2019-06-12 23:47:55 UTC,research,36.0055471771,-78.8971257862,,Popillia japonica,Japanese Beetle,Insecta,67760,Animalia,Arthropoda,Insecta
26905325,6/10/19,2019-06-10 21:43:29 UTC,research,36.0249111667,-78.9300616667,,Dynastes tityus,Eastern Hercules Beetle,Insecta,83804,Animalia,Arthropoda,Insecta
26932608,6/13/19,2019-06-13 20:21:26 UTC,research,35.9970967575,-78.9009313937,,Celosia argentea,Quail Grass,Plantae,160259,Plantae,Tracheophyta,Magnoliopsida
26937909,6/13/19,2019-06-13 22:10:47 UTC,research,36.0182607221,-78.9177421667,,Silene coronaria,Rose campion,Plantae,485191,Plantae,Tracheophyta,Magnoliopsida
27001942,6/14/19,2019-06-15 03:07:33 UTC,research,35.9983147262,-78.9006331936,,Koelreuteria paniculata,goldenrain tree,Plantae,58320,Plantae,Tracheophyta,Magnoliopsida
27024571,6/15/19,2019-06-15 15:11:53 UTC,research,36.02278604,-78.88117089,,Cercis canadensis,eastern redbud,Plantae,48502,Plantae,Tracheophyta,Magnoliopsida
27101232,6/15/19,2019-06-15 22:08:35 UTC,research,35.9965156265,-78.8924800125,,Flatormenis proxima,Northern Flatid Planthopper,Insecta,415285,Animalia,Arthropoda,Insecta
27122230,6/16/19,2019-06-16 23:19:31 UTC,research,36.00625866,-78.89100054,,Ambrosia trifida,giant ragweed,Plantae,53034,Plantae,Tracheophyta,Magnoliopsida
27125893,6/16/19,2019-06-17 00:10:17 UTC,research,36.0244111667,-78.9299866667,,Lucanus elaphus,Giant Stag Beetle,Insecta,84834,Animalia,Arthropoda,Insecta
27151172,6/16/19,2019-06-16 17:48:56 UTC,research,36.0229916667,-78.98285,,Solanum carolinense,Carolina horsenettle,Plantae,52899,Plantae,Tracheophyta,Magnoliopsida
27321079,6/20/19,2019-06-20 13:22:01 UTC,research,36.0259888333,-78.9741366667,,Hyla cinerea,Green Treefrog,Amphibia,23969,Animalia,Chordata,Amphibia
27358494,6/20/19,2019-06-21 01:01:10 UTC,research,36.0254888333,-78.97355,,Lithobates clamitans,Green Frog,Amphibia,65982,Animalia,Chordata,Amphibia
27443612,6/22/19,2019-06-22 16:07:58 UTC,research,36.0069999695,-78.9027175903,,Solidago pinetorum,Small's Goldenrod,Plantae,169118,Plantae,Tracheophyta,Magnoliopsida
27477055,6/20/19,2019-06-21 00:20:30 UTC,research,36.0285951058,-78.8975504973,,Prunella vulgaris,common selfheal,Plantae,52764,Plantae,Tracheophyta,Magnoliopsida
